Case ID,Activity,Resource,Start Timestamp,Complete Timestamp
205574,W_Completeren aanvraag,11201.0,2012-02-02 12:04:54.626000+00:00,2012-02-02 12:17:43.522000+00:00
202524,W_Nabellen offertes,11049.0,2012-02-02 12:07:26.764000+00:00,2012-02-02 12:07:52.946000+00:00
201015,W_Nabellen incomplete dossiers,10899.0,2012-02-02 12:09:24.653000+00:00,2012-02-02 12:09:39.743000+00:00
201120,W_Valideren aanvraag,10138.0,2012-02-02 12:17:12.706000+00:00,2012-02-02 12:20:17.305000+00:00
199471,W_Nabellen incomplete dossiers,10932.0,2012-02-02 12:17:38.077000+00:00,2012-02-02 12:26:47.707000+00:00
205574,W_Completeren aanvraag,11201.0,2012-02-02 12:17:53.320000+00:00,2012-02-02 12:19:38.219000+00:00
204155,W_Nabellen offertes,11049.0,2012-02-02 12:18:02.283000+00:00,2012-02-02 12:19:32.348000+00:00
205861,W_Afhandelen leads,11169.0,2012-02-02 12:20:02.316000+00:00,2012-02-02 12:23:50.769000+00:00
201674,W_Nabellen offertes,11000.0,2012-02-02 12:20:15.221000+00:00,2012-02-02 12:22:45.562000+00:00
205727,W_Completeren aanvraag,11201.0,2012-02-02 12:22:23.261000+00:00,2012-02-02 12:27:01.580000+00:00
202638,W_Valideren aanvraag,10138.0,2012-02-02 12:22:40.610000+00:00,2012-02-02 12:33:54.263000+00:00
196936,W_Nabellen offertes,11000.0,2012-02-02 12:26:52.335000+00:00,2012-02-02 12:28:46.140000+00:00
205727,W_Completeren aanvraag,11201.0,2012-02-02 12:27:11.013000+00:00,2012-02-02 12:31:59.763000+00:00
197515,W_Valideren aanvraag,11289.0,2012-02-02 12:28:06.039000+00:00,2012-02-02 14:35:41.419000+00:00
202536,W_Nabellen incomplete dossiers,10932.0,2012-02-02 12:28:22.492000+00:00,2012-02-02 12:30:43.005000+00:00
201743,W_Nabellen offertes,11000.0,2012-02-02 12:28:53.968000+00:00,2012-02-02 12:30:06.798000+00:00
205867,W_Completeren aanvraag,11019.0,2012-02-02 12:31:28.551000+00:00,2012-02-02 12:34:44.884000+00:00
204149,W_Nabellen offertes,11049.0,2012-02-02 12:31:51.619000+00:00,2012-02-02 12:32:13.859000+00:00
203293,W_Valideren aanvraag,10629.0,2012-02-02 12:32:35.455000+00:00,2012-02-02 12:55:53.718000+00:00
202638,W_Nabellen incomplete dossiers,10138.0,2012-02-02 12:34:07.432000+00:00,2012-02-02 12:35:12.958000+00:00
205867,W_Completeren aanvraag,11019.0,2012-02-02 12:34:55.778000+00:00,2012-02-02 12:39:38.780000+00:00
205745,W_Completeren aanvraag,11201.0,2012-02-02 12:35:46.490000+00:00,2012-02-02 12:37:32.427000+00:00
205760,W_Completeren aanvraag,11201.0,2012-02-02 12:37:56.472000+00:00,2012-02-02 12:40:30.356000+00:00
203356,W_Nabellen offertes,11000.0,2012-02-02 12:40:24.614000+00:00,2012-02-02 12:41:27.424000+00:00
205861,W_Completeren aanvraag,11169.0,2012-02-02 12:40:34.893000+00:00,2012-02-02 12:44:05.169000+00:00
205843,W_Completeren aanvraag,11201.0,2012-02-02 12:40:41.302000+00:00,2012-02-02 12:46:38.066000+00:00
203356,W_Nabellen offertes,11000.0,2012-02-02 12:41:37.897000+00:00,2012-02-02 12:41:49.046000+00:00
204119,W_Nabellen offertes,11000.0,2012-02-02 12:46:11.690000+00:00,2012-02-02 12:49:21.408000+00:00
205843,W_Completeren aanvraag,11201.0,2012-02-02 12:46:43.829000+00:00,2012-02-02 12:54:26.513000+00:00
205843,W_Nabellen offertes,11201.0,2012-02-02 12:54:40.937000+00:00,2012-02-02 12:56:11.418000+00:00
204751,W_Completeren aanvraag,11169.0,2012-02-02 12:55:10.899000+00:00,2012-02-02 13:03:39.489000+00:00
203137,W_Valideren aanvraag,10138.0,2012-02-02 12:57:41.418000+00:00,2012-02-02 13:10:06.096000+00:00
204078,W_Nabellen offertes,11201.0,2012-02-02 13:02:41.104000+00:00,2012-02-02 13:06:57.973000+00:00
199056,W_Nabellen offertes,11201.0,2012-02-02 13:09:26.569000+00:00,2012-02-02 13:10:32.886000+00:00
204140,W_Nabellen offertes,11201.0,2012-02-02 13:10:44.107000+00:00,2012-02-02 13:14:07.461000+00:00
202593,W_Valideren aanvraag,10972.0,2012-02-02 13:13:45.364000+00:00,2012-02-02 13:22:16.045000+00:00
204134,W_Nabellen offertes,11201.0,2012-02-02 13:14:24.548000+00:00,2012-02-02 13:15:49.152000+00:00
205882,W_Completeren aanvraag,10629.0,2012-02-02 13:15:07.967000+00:00,2012-02-02 13:19:46.451000+00:00
203067,W_Valideren aanvraag,10138.0,2012-02-02 13:18:45.981000+00:00,2012-02-02 13:27:20.994000+00:00
205882,W_Nabellen offertes,10629.0,2012-02-02 13:20:01.973000+00:00,2012-02-02 13:20:34.985000+00:00
205882,W_Valideren aanvraag,10629.0,2012-02-02 13:20:52.771000+00:00,2012-02-02 13:23:31.426000+00:00
204161,W_Nabellen offertes,11201.0,2012-02-02 13:22:43.557000+00:00,2012-02-02 13:24:24.709000+00:00
203236,W_Nabellen offertes,11201.0,2012-02-02 13:25:13.828000+00:00,2012-02-02 13:25:58.135000+00:00
205873,W_Afhandelen leads,11169.0,2012-02-02 13:26:04.836000+00:00,2012-02-02 13:27:00.665000+00:00
205873,W_Completeren aanvraag,11201.0,2012-02-02 13:33:54.594000+00:00,2012-02-02 13:36:06.056000+00:00
205873,W_Completeren aanvraag,11201.0,2012-02-02 13:38:35.622000+00:00,2012-02-02 13:52:40.003000+00:00
201015,W_Valideren aanvraag,10972.0,2012-02-02 13:44:48.785000+00:00,2012-02-02 13:49:55.021000+00:00
201015,W_Valideren aanvraag,10972.0,2012-02-02 13:50:34.379000+00:00,2012-02-02 13:51:55.604000+00:00
203645,W_Valideren aanvraag,10609.0,2012-02-02 13:51:11.149000+00:00,2012-02-02 14:04:42.936000+00:00
202836,W_Nabellen incomplete dossiers,11000.0,2012-02-02 13:51:15.124000+00:00,2012-02-02 13:55:47.929000+00:00
205873,W_Nabellen offertes,11201.0,2012-02-02 13:52:59.821000+00:00,2012-02-02 14:00:05.296000+00:00
204197,W_Nabellen offertes,11000.0,2012-02-02 13:56:44.867000+00:00,2012-02-02 13:57:14.021000+00:00
199543,W_Nabellen incomplete dossiers,10899.0,2012-02-02 13:57:43.144000+00:00,2012-02-02 13:58:10.106000+00:00
202836,W_Valideren aanvraag,10972.0,2012-02-02 13:59:20.245000+00:00,2012-02-02 14:06:34.011000+00:00
202563,W_Nabellen incomplete dossiers,10899.0,2012-02-02 14:00:12.665000+00:00,2012-02-02 14:00:44.561000+00:00
205873,W_Nabellen offertes,11201.0,2012-02-02 14:00:16.559000+00:00,2012-02-02 14:00:31.126000+00:00
205873,W_Nabellen offertes,11201.0,2012-02-02 14:00:58.013000+00:00,2012-02-02 14:01:53.694000+00:00
197614,W_Valideren aanvraag,10629.0,2012-02-02 14:03:49.977000+00:00,2012-02-02 14:33:06.378000+00:00
205873,W_Nabellen offertes,11201.0,2012-02-02 14:04:12.984000+00:00,2012-02-02 14:04:25.260000+00:00
205873,W_Nabellen offertes,11201.0,2012-02-02 14:04:56.880000+00:00,2012-02-02 14:05:32.945000+00:00
202247,W_Valideren aanvraag,10609.0,2012-02-02 14:09:48.684000+00:00,2012-02-02 14:27:11.592000+00:00
203155,W_Nabellen offertes,11259.0,2012-02-02 14:16:08.846000+00:00,2012-02-02 14:16:24.672000+00:00
203699,W_Nabellen offertes,11259.0,2012-02-02 14:16:43.337000+00:00,2012-02-02 14:16:56.020000+00:00
199914,W_Nabellen offertes,11259.0,2012-02-02 14:19:09.863000+00:00,2012-02-02 14:19:30.124000+00:00
199543,W_Valideren aanvraag,10138.0,2012-02-02 14:19:40.622000+00:00,2012-02-02 14:22:46.278000+00:00
203206,W_Nabellen offertes,11259.0,2012-02-02 14:20:01.803000+00:00,2012-02-02 14:20:17.389000+00:00
205736,W_Completeren aanvraag,11003.0,2012-02-02 14:20:42.733000+00:00,2012-02-02 14:28:30.718000+00:00
197402,W_Nabellen offertes,11259.0,2012-02-02 14:21:00.746000+00:00,2012-02-02 14:21:18.090000+00:00
202325,W_Nabellen offertes,11259.0,2012-02-02 14:22:42.177000+00:00,2012-02-02 14:22:56.726000+00:00
202485,W_Valideren aanvraag,10138.0,2012-02-02 14:23:03.357000+00:00,2012-02-02 14:25:20.164000+00:00
201337,W_Nabellen offertes,11259.0,2012-02-02 14:23:20.933000+00:00,2012-02-02 14:23:37.319000+00:00
202905,W_Nabellen offertes,11259.0,2012-02-02 14:23:58.574000+00:00,2012-02-02 14:24:12.577000+00:00
203356,W_Nabellen offertes,11259.0,2012-02-02 14:24:38.604000+00:00,2012-02-02 14:24:50.671000+00:00
204397,W_Nabellen offertes,11259.0,2012-02-02 14:25:16.676000+00:00,2012-02-02 14:25:29.357000+00:00
203236,W_Nabellen offertes,11259.0,2012-02-02 14:26:00.333000+00:00,2012-02-02 14:26:13.069000+00:00
201457,W_Nabellen offertes,11259.0,2012-02-02 14:26:32.846000+00:00,2012-02-02 14:26:45.921000+00:00
205736,W_Nabellen offertes,11003.0,2012-02-02 14:29:46.963000+00:00,2012-02-02 14:30:57.771000+00:00
204185,W_Nabellen offertes,11169.0,2012-02-02 14:33:18.623000+00:00,2012-02-02 14:43:39.580000+00:00
203474,W_Valideren aanvraag,11289.0,2012-02-02 14:36:02.711000+00:00,2012-02-02 14:37:39.787000+00:00
205819,W_Completeren aanvraag,11003.0,2012-02-02 14:39:13.377000+00:00,2012-02-02 14:51:54.235000+00:00
204099,W_Nabellen offertes,11169.0,2012-02-02 14:43:46.588000+00:00,2012-02-02 14:56:07.123000+00:00
202536,W_Nabellen incomplete dossiers,10138.0,2012-02-02 14:46:29.240000+00:00,2012-02-02 14:46:45.108000+00:00
202536,W_Valideren aanvraag,10138.0,2012-02-02 14:47:03.059000+00:00,2012-02-02 14:50:43.391000+00:00
205760,W_Completeren aanvraag,11169.0,2012-02-02 14:47:14.397000+00:00,2012-02-02 14:56:07.131000+00:00
205819,W_Nabellen offertes,11003.0,2012-02-02 14:53:33.050000+00:00,2012-02-02 14:54:33.299000+00:00
202563,W_Valideren aanvraag,10629.0,2012-02-02 14:54:05.960000+00:00,2012-02-02 15:00:08.280000+00:00
205760,W_Completeren aanvraag,11169.0,2012-02-02 14:56:37.253000+00:00,2012-02-02 15:02:12.709000+00:00
200623,W_Valideren aanvraag,10629.0,2012-02-02 15:00:33.391000+00:00,2012-02-02 15:02:49.404000+00:00
204987,W_Nabellen offertes,10899.0,2012-02-02 15:01:34.104000+00:00,2012-02-02 15:01:46.392000+00:00
205819,W_Nabellen offertes,11003.0,2012-02-02 15:01:49.441000+00:00,2012-02-02 15:02:36.896000+00:00
202086,W_Nabellen offertes,10899.0,2012-02-02 15:02:08.362000+00:00,2012-02-02 15:02:38.554000+00:00
202074,W_Nabellen offertes,10899.0,2012-02-02 15:02:57.360000+00:00,2012-02-02 15:03:36.320000+00:00
205800,W_Completeren aanvraag,11019.0,2012-02-02 15:03:12.284000+00:00,2012-02-02 15:15:30.952000+00:00
204272,W_Nabellen offertes,10899.0,2012-02-02 15:03:57.563000+00:00,2012-02-02 15:04:16.556000+00:00
201662,W_Nabellen offertes,11169.0,2012-02-02 15:03:57.624000+00:00,2012-02-02 15:05:51.714000+00:00
205779,W_Completeren aanvraag,11003.0,2012-02-02 15:04:16.902000+00:00,2012-02-02 15:05:59.990000+00:00
202110,W_Nabellen offertes,10899.0,2012-02-02 15:04:35.906000+00:00,2012-02-02 15:04:50.980000+00:00
196602,W_Nabellen offertes,10899.0,2012-02-02 15:05:10.172000+00:00,2012-02-02 15:05:34.100000+00:00
199471,W_Nabellen incomplete dossiers,10932.0,2012-02-02 15:05:42.109000+00:00,2012-02-02 15:06:13.855000+00:00
203823,W_Nabellen offertes,10899.0,2012-02-02 15:05:52.947000+00:00,2012-02-02 15:06:08.128000+00:00
203401,W_Valideren aanvraag,10913.0,2012-02-02 15:06:59.847000+00:00,2012-02-02 15:07:15.085000+00:00
202968,W_Nabellen incomplete dossiers,10932.0,2012-02-02 15:10:06.986000+00:00,2012-02-02 15:11:56.528000+00:00
200632,W_Valideren aanvraag,10609.0,2012-02-02 15:12:03.541000+00:00,2012-02-02 15:39:08.977000+00:00
203293,W_Nabellen incomplete dossiers,10932.0,2012-02-02 15:13:07.250000+00:00,2012-02-02 15:18:16.818000+00:00
203401,W_Valideren aanvraag,10913.0,2012-02-02 15:14:36.509000+00:00,2012-02-02 15:22:29.699000+00:00
205885,W_Completeren aanvraag,11003.0,2012-02-02 15:16:18.846000+00:00,2012-02-02 15:16:42.149000+00:00
203401,W_Valideren aanvraag,10629.0,2012-02-02 15:27:21.833000+00:00,2012-02-02 15:46:29.625000+00:00
205791,W_Completeren aanvraag,11003.0,2012-02-02 15:39:26.243000+00:00,2012-02-02 15:42:47.368000+00:00
202968,W_Nabellen incomplete dossiers,10899.0,2012-02-02 15:44:39.919000+00:00,2012-02-02 15:45:28.481000+00:00
205918,W_Completeren aanvraag,11019.0,2012-02-02 15:45:57.151000+00:00,2012-02-02 15:55:19.873000+00:00
203055,W_Valideren aanvraag,10609.0,2012-02-02 15:46:20.635000+00:00,2012-02-02 15:53:33.516000+00:00
203474,W_Nabellen incomplete dossiers,11169.0,2012-02-02 15:46:26.273000+00:00,2012-02-02 15:50:55.328000+00:00
203401,W_Valideren aanvraag,10629.0,2012-02-02 15:48:30.588000+00:00,2012-02-02 15:56:30.886000+00:00
203055,W_Valideren aanvraag,10972.0,2012-02-02 15:54:52.963000+00:00,2012-02-02 15:55:02.130000+00:00
203474,W_Nabellen incomplete dossiers,10972.0,2012-02-02 15:55:19.110000+00:00,2012-02-02 15:55:26.414000+00:00
205918,W_Nabellen offertes,11019.0,2012-02-02 15:56:29.151000+00:00,2012-02-02 15:57:18.153000+00:00
200623,W_Valideren aanvraag,10629.0,2012-02-02 15:56:57.618000+00:00,2012-02-02 15:58:14.670000+00:00
202968,W_Valideren aanvraag,10629.0,2012-02-02 15:59:32.038000+00:00,2012-02-02 16:03:44.815000+00:00
202563,W_Valideren aanvraag,10972.0,2012-02-02 16:01:05.390000+00:00,2012-02-02 16:08:30.466000+00:00
202968,W_Nabellen incomplete dossiers,10932.0,2012-02-02 16:04:29.207000+00:00,2012-02-02 16:12:45.127000+00:00
202563,W_Valideren aanvraag,10629.0,2012-02-02 16:08:49.362000+00:00,2012-02-02 16:12:37.478000+00:00
201879,W_Valideren aanvraag,10972.0,2012-02-02 16:09:18.553000+00:00,2012-02-02 16:16:33.201000+00:00
203055,W_Valideren aanvraag,10609.0,2012-02-02 16:14:55.677000+00:00,2012-02-02 16:46:13.710000+00:00
197515,W_Valideren aanvraag,10972.0,2012-02-02 16:16:54.533000+00:00,2012-02-02 16:19:00.065000+00:00
202968,W_Nabellen incomplete dossiers,10629.0,2012-02-02 16:17:05.221000+00:00,2012-02-02 16:20:17.570000+00:00
203137,W_Nabellen incomplete dossiers,10932.0,2012-02-02 16:17:11.584000+00:00,2012-02-02 16:23:42.847000+00:00
205831,W_Completeren aanvraag,11019.0,2012-02-02 16:17:34.406000+00:00,2012-02-02 16:18:34.628000+00:00
205358,W_Completeren aanvraag,11019.0,2012-02-02 16:18:51.701000+00:00,2012-02-02 16:19:21.559000+00:00
202968,W_Nabellen incomplete dossiers,10629.0,2012-02-02 16:25:07.879000+00:00,2012-02-02 16:31:02.107000+00:00
205806,W_Completeren aanvraag,11019.0,2012-02-02 16:26:50.439000+00:00,2012-02-02 16:30:33.552000+00:00
203272,W_Nabellen offertes,11003.0,2012-02-02 16:27:32.855000+00:00,2012-02-02 16:29:53.448000+00:00
202824,W_Nabellen offertes,10913.0,2012-02-02 16:29:07.033000+00:00,2012-02-02 16:31:51.538000+00:00
205152,W_Completeren aanvraag,11003.0,2012-02-02 16:30:52.401000+00:00,2012-02-02 16:34:17.907000+00:00
205580,W_Completeren aanvraag,11019.0,2012-02-02 16:33:16.694000+00:00,2012-02-02 16:38:44.513000+00:00
205580,W_Completeren aanvraag,11019.0,2012-02-02 16:39:14.078000+00:00,2012-02-02 16:39:33.820000+00:00
202854,W_Valideren aanvraag,10629.0,2012-02-02 16:49:39.273000+00:00,2012-02-02 17:11:26.220000+00:00
205885,W_Completeren aanvraag,11169.0,2012-02-02 16:50:29.084000+00:00,2012-02-02 17:34:59.437000+00:00
205800,W_Completeren aanvraag,11019.0,2012-02-02 16:52:10.106000+00:00,2012-02-02 16:59:29.193000+00:00
205924,W_Afhandelen leads,11019.0,2012-02-02 17:00:52.827000+00:00,2012-02-02 17:02:42.109000+00:00
198915,W_Valideren aanvraag,10609.0,2012-02-02 17:01:40.571000+00:00,2012-02-02 17:20:51.938000+00:00
205924,W_Completeren aanvraag,11019.0,2012-02-02 17:02:59.506000+00:00,2012-02-02 17:19:02.025000+00:00
205652,W_Completeren aanvraag,10913.0,2012-02-02 17:19:15.723000+00:00,2012-02-02 17:25:33.392000+00:00
205861,W_Completeren aanvraag,10913.0,2012-02-02 17:25:44.822000+00:00,2012-02-02 17:26:56.592000+00:00
203648,W_Valideren aanvraag,10629.0,2012-02-02 17:46:14.958000+00:00,2012-02-02 18:12:08.603000+00:00
196407,W_Nabellen offertes,11180.0,2012-02-02 18:04:05.421000+00:00,2012-02-02 18:04:21.770000+00:00
203272,W_Nabellen offertes,11180.0,2012-02-02 18:04:29.742000+00:00,2012-02-02 18:04:52.496000+00:00
202059,W_Nabellen offertes,11180.0,2012-02-02 18:06:05.192000+00:00,2012-02-02 18:10:11+00:00
200856,W_Nabellen offertes,11180.0,2012-02-02 18:10:29.611000+00:00,2012-02-02 18:14:16.158000+00:00
205954,W_Afhandelen leads,10629.0,2012-02-02 18:13:41.381000+00:00,2012-02-02 18:15:14.676000+00:00
201770,W_Nabellen offertes,11180.0,2012-02-02 18:14:56.022000+00:00,2012-02-02 18:18:08.004000+00:00
203137,W_Nabellen incomplete dossiers,11181.0,2012-02-02 18:16:26.009000+00:00,2012-02-02 18:25:12.027000+00:00
205779,W_Completeren aanvraag,11119.0,2012-02-02 18:19:03.944000+00:00,2012-02-02 18:36:38.192000+00:00
205791,W_Completeren aanvraag,NOT SET,2012-02-02 18:19:11.921000+00:00,2012-02-02 18:36:39.465000+00:00
203922,W_Nabellen offertes,11180.0,2012-02-02 18:20:43.855000+00:00,2012-02-02 18:24:27.724000+00:00
203528,W_Nabellen offertes,11180.0,2012-02-02 18:26:18.664000+00:00,2012-02-02 18:27:41.320000+00:00
203137,W_Nabellen incomplete dossiers,11181.0,2012-02-02 18:31:48.833000+00:00,2012-02-02 18:35:59.803000+00:00
203404,W_Nabellen offertes,11180.0,2012-02-02 18:33:45.805000+00:00,2012-02-02 18:35:27.935000+00:00
203221,W_Valideren aanvraag,10609.0,2012-02-02 18:34:24.595000+00:00,2012-02-02 18:55:59.274000+00:00
205779,W_Nabellen offertes,11119.0,2012-02-02 18:36:52.222000+00:00,2012-02-02 18:41:02.502000+00:00
205791,W_Nabellen offertes,NOT SET,2012-02-02 18:37:03.076000+00:00,2012-02-02 18:41:31.641000+00:00
203137,W_Nabellen incomplete dossiers,11181.0,2012-02-02 18:38:41.142000+00:00,2012-02-02 18:43:11.931000+00:00
203434,W_Nabellen offertes,11180.0,2012-02-02 18:39:58.985000+00:00,2012-02-02 18:46:16.707000+00:00
205831,W_Completeren aanvraag,11119.0,2012-02-02 18:45:07.931000+00:00,2012-02-02 18:46:19.827000+00:00
205882,W_Nabellen incomplete dossiers,11181.0,2012-02-02 18:49:06.940000+00:00,2012-02-02 18:51:18.012000+00:00
203474,W_Nabellen incomplete dossiers,11180.0,2012-02-02 18:49:14.489000+00:00,2012-02-02 19:02:42.553000+00:00
205652,W_Completeren aanvraag,NOT SET,2012-02-02 18:51:35.518000+00:00,2012-02-02 18:53:12.290000+00:00
204134,W_Nabellen offertes,10913.0,2012-02-02 18:53:28.522000+00:00,2012-02-02 19:01:14.765000+00:00
205861,W_Completeren aanvraag,NOT SET,2012-02-02 18:53:28.924000+00:00,2012-02-02 19:06:33.718000+00:00
205969,W_Completeren aanvraag,11122.0,2012-02-02 19:02:28.626000+00:00,2012-02-02 19:09:48.374000+00:00
205571,W_Completeren aanvraag,11119.0,2012-02-02 19:02:53.713000+00:00,2012-02-02 19:03:48.521000+00:00
205358,W_Completeren aanvraag,11119.0,2012-02-02 19:03:01.156000+00:00,2012-02-02 19:03:10.432000+00:00
205571,W_Completeren aanvraag,11119.0,2012-02-02 19:03:58.156000+00:00,2012-02-02 19:04:05.732000+00:00
205358,W_Completeren aanvraag,11119.0,2012-02-02 19:04:10.377000+00:00,2012-02-02 19:21:14.940000+00:00
205969,W_Nabellen offertes,11122.0,2012-02-02 19:11:07.729000+00:00,2012-02-02 19:13:04.463000+00:00
205571,W_Completeren aanvraag,NOT SET,2012-02-02 19:12:20.409000+00:00,2012-02-02 19:29:39.086000+00:00
205978,W_Completeren aanvraag,11181.0,2012-02-02 19:14:08.165000+00:00,2012-02-02 19:16:05.591000+00:00
203946,W_Valideren aanvraag,10609.0,2012-02-02 19:14:43.085000+00:00,2012-02-02 19:18:10.125000+00:00
205978,W_Completeren aanvraag,11122.0,2012-02-02 19:17:12.428000+00:00,2012-02-02 19:17:59.930000+00:00
203272,W_Nabellen offertes,10913.0,2012-02-02 19:18:06.995000+00:00,2012-02-02 20:07:58.429000+00:00
205978,W_Completeren aanvraag,11181.0,2012-02-02 19:18:30.378000+00:00,2012-02-02 19:24:01.662000+00:00
201704,W_Nabellen offertes,10609.0,2012-02-02 19:19:31.624000+00:00,2012-02-02 19:19:52.870000+00:00
201704,W_Valideren aanvraag,10609.0,2012-02-02 19:20:05.396000+00:00,2012-02-02 19:25:41.928000+00:00
203594,W_Nabellen offertes,11180.0,2012-02-02 19:20:35.185000+00:00,2012-02-02 19:22:51.573000+00:00
205358,W_Nabellen offertes,11119.0,2012-02-02 19:22:14.321000+00:00,2012-02-02 19:23:41.882000+00:00
205978,W_Nabellen offertes,11181.0,2012-02-02 19:24:12.629000+00:00,2012-02-02 19:28:35.538000+00:00
203636,W_Nabellen offertes,11180.0,2012-02-02 19:24:24.441000+00:00,2012-02-02 19:27:32.654000+00:00
197701,W_Nabellen offertes,11180.0,2012-02-02 19:28:10.185000+00:00,2012-02-02 19:32:59.861000+00:00
205861,W_Completeren aanvraag,11119.0,2012-02-02 19:32:41.826000+00:00,2012-02-02 19:33:44.775000+00:00
205954,W_Completeren aanvraag,NOT SET,2012-02-02 19:33:03.098000+00:00,2012-02-02 19:42:07.970000+00:00
197701,W_Nabellen offertes,11180.0,2012-02-02 19:33:10.895000+00:00,2012-02-02 19:35:29.079000+00:00
205960,W_Completeren aanvraag,11119.0,2012-02-02 19:33:53.775000+00:00,2012-02-02 19:35:18.276000+00:00
205984,W_Completeren aanvraag,NOT SET,2012-02-02 19:42:44.376000+00:00,2012-02-02 20:04:09.738000+00:00
205990,W_Afhandelen leads,11119.0,2012-02-02 19:51:31.440000+00:00,2012-02-02 19:55:17.835000+00:00
205757,W_Completeren aanvraag,11119.0,2012-02-02 19:55:54.940000+00:00,2012-02-02 19:56:01.225000+00:00
203320,W_Nabellen offertes,11180.0,2012-02-02 19:56:00.367000+00:00,2012-02-02 19:56:52.986000+00:00
205745,W_Completeren aanvraag,11119.0,2012-02-02 19:56:14.198000+00:00,2012-02-02 20:15:30.251000+00:00
203419,W_Nabellen offertes,11180.0,2012-02-02 19:56:56.437000+00:00,2012-02-02 20:00:40.955000+00:00
203179,W_Nabellen offertes,11180.0,2012-02-02 20:00:45.678000+00:00,2012-02-02 20:02:22.452000+00:00
205984,W_Nabellen offertes,NOT SET,2012-02-02 20:04:43.101000+00:00,2012-02-02 20:09:23.747000+00:00
203055,W_Nabellen incomplete dossiers,11181.0,2012-02-02 20:05:00.266000+00:00,2012-02-02 20:44:47.602000+00:00
196407,W_Nabellen offertes,11180.0,2012-02-02 20:06:49.726000+00:00,2012-02-02 20:09:21.110000+00:00
201704,W_Valideren aanvraag,10609.0,2012-02-02 20:07:07.593000+00:00,2012-02-02 20:12:33.658000+00:00
203221,W_Nabellen incomplete dossiers,10913.0,2012-02-02 20:08:34.127000+00:00,2012-02-02 20:11:18.616000+00:00
203272,W_Nabellen offertes,11180.0,2012-02-02 20:09:32.315000+00:00,2012-02-02 20:11:15.621000+00:00
205960,W_Completeren aanvraag,NOT SET,2012-02-02 20:09:51.071000+00:00,2012-02-02 20:30:31.991000+00:00
200176,W_Nabellen offertes,11180.0,2012-02-02 20:13:31.818000+00:00,2012-02-02 20:15:32.615000+00:00
201895,W_Valideren aanvraag,10609.0,2012-02-02 20:13:54.393000+00:00,2012-02-02 20:15:49.618000+00:00
202361,W_Nabellen offertes,11180.0,2012-02-02 20:15:37.483000+00:00,2012-02-02 20:16:16.611000+00:00
205745,W_Nabellen offertes,11119.0,2012-02-02 20:16:37.119000+00:00,2012-02-02 20:17:13.170000+00:00
201895,W_Valideren aanvraag,10609.0,2012-02-02 20:16:47.289000+00:00,2012-02-02 20:42:56.154000+00:00
205745,W_Nabellen offertes,11119.0,2012-02-02 20:17:35.263000+00:00,2012-02-02 20:20:22.663000+00:00
206005,W_Afhandelen leads,11119.0,2012-02-02 20:21:26.281000+00:00,2012-02-02 20:22:27.317000+00:00
205757,W_Completeren aanvraag,11119.0,2012-02-02 20:22:42.331000+00:00,2012-02-02 20:24:26.654000+00:00
205960,W_Nabellen offertes,NOT SET,2012-02-02 20:30:45.772000+00:00,2012-02-02 20:48:07.620000+00:00
204099,W_Nabellen offertes,11180.0,2012-02-02 20:33:52.775000+00:00,2012-02-02 20:38:23.013000+00:00
205990,W_Completeren aanvraag,11119.0,2012-02-02 20:41:46.297000+00:00,2012-02-02 20:43:37.383000+00:00
203055,W_Nabellen incomplete dossiers,11181.0,2012-02-02 20:44:52.165000+00:00,2012-02-02 20:45:05.883000+00:00
198915,W_Nabellen incomplete dossiers,11181.0,2012-02-02 20:45:10.379000+00:00,2012-02-02 20:47:29.157000+00:00
203221,W_Valideren aanvraag,10609.0,2012-02-02 20:49:14.861000+00:00,2012-02-02 21:11:39.776000+00:00
204048,W_Nabellen offertes,NOT SET,2012-02-02 20:50:03.433000+00:00,2012-02-02 20:53:52.182000+00:00
199537,W_Nabellen offertes,11180.0,2012-02-02 20:50:04.653000+00:00,2012-02-02 20:51:50.152000+00:00
204332,W_Nabellen offertes,10913.0,2012-02-02 20:54:13.870000+00:00,2012-02-02 20:58:35.070000+00:00
204048,W_Nabellen offertes,NOT SET,2012-02-02 20:54:19.555000+00:00,2012-02-02 20:55:12.842000+00:00
203350,W_Nabellen offertes,11180.0,2012-02-02 20:55:20.832000+00:00,2012-02-02 20:58:03.392000+00:00
206002,W_Completeren aanvraag,11119.0,2012-02-02 20:57:46.806000+00:00,2012-02-02 21:10:46.443000+00:00
203314,W_Nabellen offertes,11180.0,2012-02-02 21:01:19.827000+00:00,2012-02-02 21:02:52.400000+00:00
206002,W_Nabellen offertes,11119.0,2012-02-02 21:10:59.174000+00:00,2012-02-02 21:12:41.711000+00:00
206005,W_Completeren aanvraag,11119.0,2012-02-02 21:14:42.032000+00:00,2012-02-02 21:16:17.274000+00:00
203549,W_Nabellen offertes,11180.0,2012-02-02 21:16:28.097000+00:00,2012-02-02 21:29:47.265000+00:00
206005,W_Completeren aanvraag,10913.0,2012-02-02 21:20:43.542000+00:00,2012-02-02 21:29:49.636000+00:00
206026,W_Completeren aanvraag,11122.0,2012-02-02 21:21:45.941000+00:00,2012-02-02 21:27:46.564000+00:00
206026,W_Nabellen offertes,11122.0,2012-02-02 21:27:57.511000+00:00,2012-02-02 21:30:21.383000+00:00
